transaction_id,customer_id,merchant_id,timestamp,amount,txn_country,is_fraud,score_logreg,score_rf,score_xgb,anomaly_score,device_accounts_count
612825,387,622,2025-09-12 06:40:35,322.72,US,False,0.4346872477356651,0.4019833331040789,0.4175261,0.3498686893344853,1
612826,3839,340,2025-09-12 06:41:12,31.6,US,False,0.3329003874593857,0.3119415174225956,0.26040542,0.529218383449513,2
612827,308,421,2025-09-12 06:42:37,817.79,AU,False,0.4338789919367081,0.3303543660575544,0.19981317,0.4052918237692544,1
612828,838,496,2025-09-12 06:43:14,70.46,US,False,0.6491203724480069,0.4207917605457354,0.42089894,0.3873819097108947,1
612829,1000,790,2025-09-12 06:43:29,1369.02,US,False,0.5453586336213305,0.4196058567911579,0.34309468,0.4072192249760887,1
612830,3221,534,2025-09-12 06:43:33,215.71,US,False,0.6266108073336243,0.4980251239400809,0.5759569,0.3795786087250571,1
612831,4070,596,2025-09-12 06:44:11,53.61,CA,False,0.3922716533571483,0.3699124352366841,0.36433345,0.352339006517648,1
612832,169,440,2025-09-12 06:44:19,3289.54,CA,False,0.4646892698496755,0.2575124653920318,0.18573016,0.5551407866343074,2
612833,5784,45,2025-09-12 06:44:46,18.94,US,False,0.5554513283314796,0.4702500490765048,0.44604108,0.4330911210290665,1
612834,3658,680,2025-09-12 06:45:10,72.21,US,False,0.5473109290164061,0.3853412567465821,0.34883156,0.371949730842569,1
612835,3689,49,2025-09-12 06:46:21,531.15,US,False,0.535193846476494,0.335661627711444,0.36491355,0.3706028093468628,1
612836,2823,143,2025-09-12 06:48:27,172.88,US,False,0.3596762249197694,0.3416724211603796,0.30018303,0.3671215790507026,1
612837,2494,292,2025-09-12 06:49:17,1469.12,US,False,0.6347985198894054,0.6366957310122698,0.5499652,0.5228457218376541,1
612838,1748,93,2025-09-12 06:49:29,1654.3,US,False,0.9030441506128856,0.7349277212452556,0.86780834,0.5980047378903097,1
612839,1491,764,2025-09-12 06:51:37,14.02,US,False,0.4935093473985636,0.4423257249031546,0.40738776,0.3816483239843133,1
612840,2074,230,2025-09-12 06:51:40,130.04,CA,False,0.3351206173340144,0.3373274572532162,0.234935,0.3458197155665402,1
612841,2856,554,2025-09-12 06:52:37,55.83,US,False,0.3009565602667431,0.2961715110767298,0.22544262,0.3497149714765669,1
612842,5068,594,2025-09-12 06:53:00,4582.08,US,False,0.527208984710027,0.3218523257917179,0.21078502,0.4702135004078533,1
612843,5792,296,2025-09-12 06:56:55,408.78,US,False,0.543257610944534,0.4331904572100784,0.49720553,0.3820423627353336,1
612844,5761,161,2025-09-12 06:58:51,248.29,US,False,0.5902221947234055,0.4868618682070466,0.5363862,0.3727266954125587,1
612845,5712,629,2025-09-12 06:59:09,869.54,US,False,0.7225052778144004,0.3849017913546922,0.47017783,0.4572885315427307,1
612846,2958,348,2025-09-12 07:01:43,3.54,US,False,0.4943304646945851,0.4348192144737457,0.25742313,0.4759780685872658,1
